epoch,accuracy,loss,val_accuracy,val_loss
0,0.7333168983459473,0.8401967883110046,0.8375534415245056,0.4955574572086334
1,0.8726989030838013,0.390991747379303,0.8881946802139282,0.34789982438087463
2,0.901051938533783,0.3037644028663635,0.8753699660301208,0.36744004487991333
3,0.908777117729187,0.26658084988594055,0.8987175226211548,0.3329578936100006
4,0.9246383905410767,0.225911945104599,0.8875370025634766,0.34483450651168823
5,0.9310486316680908,0.2062220275402069,0.9164748191833496,0.27722737193107605
6,0.9366371035575867,0.18471594154834747,0.8997040390968323,0.32099390029907227
7,0.9427186250686646,0.1668405383825302,0.9184478521347046,0.27000224590301514
8,0.9459237456321716,0.15264549851417542,0.8937849402427673,0.34370410442352295
9,0.9481426477432251,0.15076817572116852,0.9000328779220581,0.29037943482398987
10,0.9489644765853882,0.13852174580097198,0.9026635885238647,0.3416604995727539
11,0.9530736207962036,0.13195405900478363,0.9276553988456726,0.26286187767982483
12,0.957182765007019,0.12410563230514526,0.9171324968338013,0.2890892028808594
13,0.9605522751808167,0.11539636552333832,0.9023347496986389,0.30592432618141174
14,0.9630999565124512,0.10661850869655609,0.9191055297851562,0.28857505321502686
15,0.9618672132492065,0.11024726927280426,0.913844108581543,0.31069323420524597
16,0.9658119678497314,0.098067507147789,0.9039789438247681,0.33065783977508545
17,0.9685239791870117,0.09490642696619034,0.9246958494186401,0.26211321353912354
18,0.968359649181366,0.09207155555486679,0.9184478521347046,0.30599310994148254
19,0.9670447111129761,0.08993197232484818,0.9292995929718018,0.26473987102508545
20,0.9723044037818909,0.08120539784431458,0.9362052083015442,0.23795537650585175
21,0.9727153182029724,0.084232859313488,0.926997721195221,0.2756633162498474
22,0.969181478023529,0.08891311287879944,0.9316014647483826,0.2798551321029663
23,0.9741945862770081,0.07702404260635376,0.9292995929718018,0.2821691930294037
24,0.9723865985870361,0.0771598219871521,0.9135152697563171,0.3064146935939789
25,0.9738658666610718,0.07663694769144058,0.9289707541465759,0.2912387549877167
26,0.9769888520240784,0.06926213204860687,0.9368628859519958,0.24773746728897095
27,0.9766600728034973,0.06514900177717209,0.9243670105934143,0.2898727059364319
28,0.9757561087608337,0.07192318886518478,0.9292995929718018,0.29268208146095276
29,0.9789612293243408,0.060524869710206985,0.9289707541465759,0.28474873304367065
30,0.9788790345191956,0.06588228791952133,0.9289707541465759,0.28984731435775757
31,0.9768244624137878,0.06809069961309433,0.926997721195221,0.2777654826641083
32,0.980604887008667,0.05843376740813255,0.9253535270690918,0.31190529465675354
33,0.9785503149032593,0.06307608634233475,0.9276553988456726,0.29606765508651733
34,0.9778928160667419,0.0612274594604969,0.9322591423988342,0.2880357801914215
35,0.9817554354667664,0.051396001130342484,0.9335744976997375,0.2766576409339905
36,0.9826594591140747,0.053363122045993805,0.9378494024276733,0.2769884467124939
37,0.9789612293243408,0.05834595113992691,0.9286419153213501,0.3039471507072449
38,0.9804404973983765,0.05578145384788513,0.9214074611663818,0.3495391011238098
39,0.9824950695037842,0.05210945010185242,0.9214074611663818,0.3393268883228302
40,0.9820019602775574,0.048769980669021606,0.9233804941177368,0.3383432626724243
41,0.9833168983459473,0.048675112426280975,0.9306149482727051,0.2839914560317993
42,0.983234703540802,0.048679862171411514,0.9348898530006409,0.298018217086792
43,0.9817554354667664,0.05172046646475792,0.9260112047195435,0.3241942226886749
44,0.9819197654724121,0.05414504557847977,0.9411377906799316,0.26477447152137756
45,0.9823306798934937,0.051791757345199585,0.9316014647483826,0.3112800717353821
46,0.9826594591140747,0.05102614685893059,0.9299572706222534,0.2959555685520172
47,0.9824950695037842,0.04928833618760109,0.9266688823699951,0.3230603337287903
48,0.9836456179618835,0.04781269282102585,0.9411377906799316,0.2854818105697632
49,0.9845496416091919,0.04740244522690773,0.9362052083015442,0.2879173755645752
